Wall time,Step,Value
1714266411.318255,5,2.303018093109131
1714266424.933253,19,2.307859182357788
1714266446.1940026,41,2.298142671585083
1714266452.9291525,48,2.3102872371673584
1714266467.3911734,63,2.2941536903381348
1714266468.3639226,64,2.3176589012145996
1714266476.0661497,72,2.286749839782715
1714266481.8588996,78,2.3310964107513428
1714266486.6236575,83,2.2985925674438477
1714266493.4221628,90,2.307307243347168
1714266506.905151,104,2.2989799976348877
1714266510.7682445,108,2.2952768802642822
1714266524.2908707,122,2.288412570953369
1714266531.0817318,129,2.279670476913452
1714266532.9881272,131,2.307324171066284
1714266559.1201284,158,2.2751924991607666
1714266562.0190516,161,2.2560386657714844
1714266563.943973,163,2.2802319526672363
1714266565.8710687,165,2.275057554244995
1714266573.5951095,173,2.262831687927246
1714266591.89364,192,2.2933528423309326
1714266604.302165,204,2.308171033859253
1714266606.2483811,206,2.298243761062622
1714266629.5072472,230,2.281949758529663
1714266643.9906793,245,2.2480218410491943
1714266644.96258,246,2.2225663661956787
1714266658.5047631,260,2.2573087215423584
1714266670.1081676,272,2.1587250232696533
1714266673.0366435,275,2.185687303543091
1714266680.7967174,283,2.175447463989258
1714266683.7097561,286,2.2089686393737793
1714266693.4072442,296,2.229081392288208
1714266713.7090836,317,2.214238166809082
1714266716.6002371,320,2.189973831176758
1714266719.5193222,323,2.159001350402832
1714266742.7212603,347,2.1934914588928223
1714266754.3469565,359,2.179672956466675
1714266760.1079473,365,2.1406965255737305
1714266762.0330553,367,2.103327751159668
1714266773.6492488,379,2.1359786987304688
1714266781.335269,387,2.139282464981079
1714266785.1462743,391,2.161705732345581
1714266797.6109986,403,2.061732053756714
1714266810.1590466,416,2.100008964538574
1714266816.9260116,423,2.1383419036865234
1714266830.4708884,437,2.008723497390747
1714266831.42394,438,2.0718352794647217
1714266833.3501968,440,2.218416929244995
1714266840.1282618,447,2.1323795318603516
1714266854.6568444,462,2.036332130432129
1714266858.5380323,466,2.1027281284332275
1714266868.1694674,476,2.1680140495300293
1714266872.991443,481,2.0833022594451904
1714266873.952863,482,2.143261671066284
1714266879.734097,488,2.0411195755004883
1714266923.8720148,511,2.101647138595581
1714266925.8002188,513,2.169806957244873
1714266926.7820404,514,2.1032252311706543
1714266930.6252308,518,2.182115316390991
1714266946.0820692,534,2.078169822692871
1714266950.9369092,539,2.045830488204956
1714266952.8712888,541,2.037564992904663
1714266964.494212,553,2.0815367698669434
1714266968.389247,557,2.0091731548309326
1714266974.2399576,563,2.0942232608795166
1714267002.041424,591,2.0554723739624023
1714267005.885339,595,2.0613420009613037
1714267007.8334157,597,2.1243417263031006
1714267038.9560232,629,2.1715657711029053
1714267039.9091911,630,2.0921266078948975
1714267047.6579216,638,2.0392560958862305
1714267053.439765,644,2.038886785507202
1714267054.417919,645,2.117506980895996
1714267067.9609892,659,2.091564178466797
1714267076.6745486,668,2.0622756481170654
1714267084.4384425,676,2.043602228164673
1714267102.874,695,2.0985939502716064
1714267128.9799929,722,2.0739099979400635
1714267132.853529,726,2.0206918716430664
1714267151.2680688,745,2.0288991928100586
1714267170.6094522,765,2.0050222873687744
1714267181.3048632,776,2.096405267715454
1714267182.2569108,777,2.0402400493621826
1714267187.973044,783,1.9908497333526611
1714267194.610358,789,1.991771936416626
1714267210.1852126,805,2.059302568435669
1714267211.1382337,806,1.9865039587020874
1714267213.0841975,808,2.0477168560028076
1714267224.7562506,820,2.07896089553833
1714267237.3173742,833,2.049668312072754
1714267261.5320694,858,2.064415454864502
1714267270.2728076,867,2.0213494300842285
1714267275.0973284,872,1.9875925779342651
1714267289.6198812,887,2.0013296604156494
1714267300.2770836,898,2.063251256942749
1714267304.1413112,902,2.0528719425201416
1714267332.298329,931,1.9867521524429321
1714267343.875088,943,1.9942508935928345
1714267350.6473105,950,2.0136265754699707
1714267399.7137198,1000,1.926695466041565
1714267424.1426685,1003,1.9527257680892944
1714267426.0882916,1005,2.0142459869384766
1714267436.722903,1016,1.9768452644348145
1714267443.52517,1023,1.9619858264923096
1714267447.427174,1027,1.9428855180740356
1714267449.373398,1029,1.9776759147644043
1714267458.110418,1038,2.041980266571045
1714267476.4479406,1057,1.976609468460083
1714267490.0227942,1071,2.088343858718872
1714267490.9947653,1072,2.0353312492370605
1714267492.9391973,1074,2.050192356109619
1714267496.8237529,1078,1.9569776058197021
1714267505.5732007,1087,2.0149223804473877
1714267517.1814911,1099,1.934810757637024
1714267521.0333154,1103,2.0115301609039307
1714267522.9875932,1105,1.958656907081604
1714267527.8592963,1110,1.9976180791854858
1714267529.8055053,1112,2.0296695232391357
1714267539.4618618,1122,2.0647761821746826
1714267543.3188334,1126,2.005622386932373
1714267550.0686595,1133,1.9667247533798218
1714267551.994794,1135,1.9830076694488525
1714267563.6140974,1147,2.0676488876342773
1714267568.484836,1152,2.0315017700195312
1714267569.4568267,1153,2.032457113265991
1714267581.0731473,1165,2.047041893005371
1714267590.6219559,1175,1.978031039237976
1714267593.392828,1177,1.9944013357162476
1714267601.0811586,1185,2.02173113822937
1714267609.7443566,1194,1.985888123512268
1714267610.710167,1195,2.0088934898376465
1714267633.9653804,1219,2.038264036178589
1714267640.6944454,1226,2.002354145050049
1714267661.0654423,1247,1.9923534393310547
1714267665.9007041,1252,1.9567396640777588
1714267666.8717403,1253,1.976151704788208
1714267668.796354,1255,2.0124266147613525
1714267671.696119,1258,2.063654899597168
1714267675.5682065,1262,2.110710382461548
1714267681.404214,1268,2.06563138961792
1714267685.3041701,1272,2.009091854095459
1714267690.1475482,1277,2.0047082901000977
1714267711.5183914,1299,2.0467472076416016
1714267719.2872775,1307,1.9631496667861938
1714267734.744243,1323,1.9842969179153442
1714267737.6693125,1326,2.05834698677063
1714267757.0852275,1346,2.0081253051757812
1714267771.578015,1361,1.958017349243164
1714267775.4113507,1365,1.9404007196426392
1714267786.8996432,1376,2.0198233127593994
1714267787.8716471,1377,2.0291972160339355
1714267827.5256019,1418,1.9545003175735474
1714267847.8384247,1439,2.0226664543151855
1714267848.8201625,1440,2.0894362926483154
1714267866.2619264,1458,2.0347259044647217
1714267867.215125,1459,2.0655579566955566
1714267882.7206597,1475,1.9960808753967285
1714267884.6566114,1477,2.0247857570648193
1714267898.2172928,1491,1.9539926052093506
1714267902.1197822,1495,1.9584097862243652
1714267927.830305,1503,1.98788583278656
1714267935.6147408,1511,1.9840123653411865
1714267938.5338838,1514,1.9481810331344604
1714267941.3939075,1517,1.9208568334579468
1714267953.0492365,1529,1.9803833961486816
1714267972.3930805,1549,1.9850914478302002
1714267975.3116622,1552,2.032752275466919
1714267988.7753265,1566,2.0603244304656982
1714267992.4949303,1569,2.0335655212402344
1714267997.364742,1574,1.9776930809020996
1714268000.2293606,1577,1.992871642112732
1714268008.9028506,1586,1.9602105617523193
1714268019.54121,1597,2.0360097885131836
1714268024.3646495,1602,1.9887592792510986
1714268026.2724898,1604,2.00958514213562
1714268049.4761329,1628,2.0597610473632812
1714268057.2659476,1636,1.9526135921478271
1714268059.1922212,1638,2.0280539989471436
1714268091.120511,1671,1.9984476566314697
1714268099.8492699,1680,1.9798840284347534
1714268105.656253,1686,2.0203497409820557
1714268114.4101164,1695,2.0727040767669678
1714268122.182237,1703,2.098865509033203
1714268124.1064095,1705,1.9549274444580078
1714268127.0037906,1708,2.0307796001434326
1714268130.857942,1712,1.9425506591796875
1714268137.6312833,1719,1.9690264463424683
1714268163.8591146,1746,1.9840813875198364
1714268193.6456642,1776,1.9480596780776978
1714268195.5711994,1778,1.9695603847503662
1714268207.1636422,1790,2.0066616535186768
1714268210.0458825,1793,1.9923547506332397
1714268217.77122,1801,2.0513558387756348
1714268263.311164,1848,1.9753237962722778
1714268267.1663854,1852,1.9684609174728394
1714268275.8922937,1861,1.974631667137146
1714268280.73097,1866,1.9993730783462524
1714268282.651212,1868,1.996675968170166
1714268303.0170321,1889,1.9430664777755737
1714268313.6752515,1900,1.9758825302124023
1714268316.5929875,1903,1.9883778095245361
1714268322.4105725,1909,1.9931236505508423
1714268323.3825927,1910,1.929417610168457
1714268337.8940566,1925,1.9528782367706299
1714268349.5631454,1937,2.002495050430298
1714268353.4410527,1941,2.0048563480377197
1714268358.2855902,1946,1.9848653078079224
1714268360.2112527,1948,2.045947551727295
1714268373.522826,1961,1.9305660724639893
1714268374.4898758,1962,1.9571526050567627
1714268379.2972434,1967,2.0024466514587402
1714268389.9311786,1978,1.9019720554351807
1714268391.8751159,1980,1.9818755388259888
1714268399.5941048,1988,2.0209288597106934
1714268502.1912005,2071,1.9226292371749878
1714268510.8724682,2080,1.9422117471694946
1714268520.5727012,2090,1.9661401510238647
1714268531.214225,2101,1.9561008214950562
1714268544.7526572,2115,1.9342962503433228
1714268545.7210438,2116,1.9452354907989502
1714268549.5940518,2120,1.9258720874786377
1714268550.547196,2121,1.9801675081253052
1714268557.3179207,2128,2.063584089279175
1714268568.9342413,2140,1.9964916706085205
1714268598.6738987,2170,1.9176313877105713
1714268622.8653438,2195,1.9653583765029907
1714268637.342446,2210,1.92928147315979
1714268643.1676233,2216,2.000264883041382
1714268666.422404,2240,2.05495285987854
1714268671.2738087,2245,1.9291375875473022
1714268707.1261833,2282,1.9185885190963745
1714268741.0847461,2317,1.9248863458633423
1714268744.0049758,2320,1.9688740968704224
1714268766.3266516,2343,1.935753345489502
1714268783.3833017,2360,1.9904862642288208
1714268812.418744,2390,1.9394077062606812
1714268816.271229,2394,2.045337438583374
1714268817.2244503,2395,1.9106855392456055
1714268857.8010757,2437,1.9772897958755493
1714268862.641315,2442,2.00302791595459
1714268875.2587228,2455,2.0592713356018066
1714268883.0114427,2463,2.114103078842163
1714268885.9314656,2466,2.0231850147247314
1714268905.2827733,2486,2.006166934967041
1714268913.0485036,2494,1.930132269859314
1714268917.8912914,2499,1.8474234342575073
1714268944.3715692,2504,2.025770664215088
1714268957.9011593,2518,2.042111396789551
1714268959.8427145,2520,1.952939510345459
1714268968.6011865,2529,1.9299821853637695
1714268970.5273445,2531,1.8848029375076294
1714269006.0981817,2567,1.9828310012817383
1714269016.747012,2578,1.9589377641677856
1714269017.7004263,2579,1.97348952293396
1714269027.3624108,2589,2.0259504318237305
1714269038.0305183,2600,1.972426414489746
1714269044.797384,2607,1.9931577444076538
1714269057.410172,2620,1.941552758216858
1714269065.119551,2628,1.9531148672103882
1714269066.092308,2629,1.9314247369766235
1714269072.8832715,2636,1.9401637315750122
1714269076.7748642,2640,1.9654335975646973
1714269080.6691015,2644,1.9359499216079712
1714269099.092218,2663,2.090974807739258
1714269106.8617346,2671,1.9969693422317505
1714269107.8340163,2672,2.0165348052978516
1714269110.7136803,2675,1.9375888109207153
1714269117.5023804,2682,2.002676248550415
1714269120.40104,2685,1.9939160346984863
1714269122.3305693,2687,1.9356411695480347
1714269125.217203,2690,1.899871826171875
1714269129.0871274,2694,1.9462703466415405
1714269137.8042338,2703,2.012927293777466
1714269143.591671,2709,1.9197129011154175
1714269148.456274,2714,1.9460761547088623
1714269152.3344789,2718,1.93332040309906
1714269164.1074934,2730,1.948411464691162
1714269165.079512,2731,1.9132812023162842
1714269168.947525,2735,1.9716111421585083
1714269173.710371,2740,1.9687385559082031
1714269174.6630213,2741,1.9969463348388672
1714269188.2163906,2754,2.018622398376465
1714269189.189403,2755,1.899173617362976
1714269190.1623209,2756,1.9434852600097656
1714269195.0352888,2761,1.972579002380371
1714269199.875012,2766,2.043861150741577
1714269202.7681887,2769,1.911545991897583
1714269212.4404309,2779,1.8785994052886963
1714269219.2312872,2786,1.9757930040359497
1714269245.395255,2813,2.021775007247925
1714269266.720869,2835,1.9747018814086914
1714269276.41819,2845,1.9944771528244019
1714269292.8634326,2862,1.9055408239364624
1714269293.836231,2863,1.9012598991394043
1714269312.24224,2882,1.9480732679367065
1714269348.1239324,2919,2.0105512142181396
1714269351.0021286,2922,1.9173831939697266
1714269363.4922466,2935,2.0149571895599365
1714269381.988039,2953,1.910262942314148
1714269384.8869727,2956,1.9602868556976318
1714269391.6056657,2963,2.0012128353118896
1714269394.5243094,2966,1.8998936414718628
1714269402.2834532,2974,2.0188615322113037
1714269414.8997054,2987,1.960625410079956
1714269424.5526073,2997,2.003488302230835
1714269468.3142753,3020,1.957405924797058
1714269482.7706232,3035,1.8888200521469116
1714269495.3855708,3048,1.9328911304473877
1714269530.2683256,3084,2.000807046890259
1714269531.2411833,3085,2.011594295501709
1714269549.6678636,3104,1.9177372455596924
