Wall time,Step,Value
1714585158.1295784,108,2.2247748374938965
1714585236.6841528,173,2.184725522994995
1714585323.5570593,245,2.0196149349212646
1714585341.720135,260,1.9674261808395386
1714585514.0886087,403,1.851942777633667
1714585590.5790992,466,1.8531291484832764
1714585645.0648286,511,1.833626627922058
1714585678.9114513,539,1.8347256183624268
1714585700.6250112,557,1.6934717893600464
1714585748.7864754,597,1.7742688655853271
1714585824.0573676,659,1.7459156513214111
1714585952.5971997,765,1.5648674964904785
1714586000.8990514,805,1.799750804901123
1714586076.422687,867,1.6051498651504517
1714586100.6239052,887,1.5022475719451904
1714586256.9601922,1016,1.4327540397644043
1714586270.3396232,1027,1.6438636779785156
1714586283.7451413,1038,1.4700310230255127
1714586390.371713,1126,1.4816491603851318
1714586398.8312674,1133,1.40404212474823
1714586437.5702221,1165,1.3792766332626343
1714586451.9683664,1177,1.4403692483901978
1714586461.6571515,1185,1.5607874393463135
1714586544.3561902,1253,1.4488716125488281
1714586546.8239195,1255,1.4031798839569092
1714586567.4238756,1272,1.3533508777618408
1714586694.58206,1377,1.3801754713058472
1714586744.3137991,1418,1.4012058973312378
1714586794.0311751,1459,1.4667853116989136
1714586837.487584,1495,1.281878113746643
1714586856.7105718,1511,1.2740414142608643
1714586860.3409605,1514,1.2852054834365845
1714586902.692337,1549,1.3074545860290527
1714586921.6089573,1566,1.420677900314331
1714587050.7328944,1671,1.211632251739502
1714587378.0889764,1941,1.1786152124404907
1714587402.048212,1961,1.1970363855361938
1714587403.265982,1962,1.1107052564620972
1714587885.2584934,2360,1.0700381994247437
1714587978.7519076,2437,1.229142665863037
1714587984.7941935,2442,1.1634176969528198
1714588010.2601206,2463,0.8590340614318848
1714588013.8856974,2466,1.0859075784683228
1714588059.9073575,2504,1.122354507446289
1714588149.2313807,2578,1.0361474752426147
1714588219.587655,2636,1.0711239576339722
1714588229.2256117,2644,1.1008001565933228
1714588278.8339653,2685,1.150923728942871
1714588289.732197,2694,0.9961757063865662
1714588307.8508792,2709,1.0344780683517456
1714588318.7829795,2718,1.0638465881347656
1714588380.472261,2769,1.0175323486328125
1714588401.2217803,2786,1.0161372423171997
1714588472.8774164,2845,1.0701314210891724
1714588629.2700307,2974,1.035705327987671
1714588762.6857502,3084,0.9917445182800293
1714588788.1589048,3105,1.148054599761963
1714588789.369877,3106,0.9147759079933167
1714588837.8255258,3146,0.9542661905288696
1714588903.5729668,3200,1.0105611085891724
1714588925.4192412,3218,0.9687831401824951
1714588954.5393767,3242,0.8950505256652832
1714588983.7856145,3266,0.8273361325263977
1714588987.3850632,3269,0.9236866235733032
1714589093.8317327,3357,0.8188230395317078
1714589152.0968835,3405,1.0993800163269043
1714589247.7815804,3484,0.8370248079299927
1714589268.4078028,3501,0.9477635622024536
1714589297.9596734,3527,0.8065125346183777
1714589348.3186407,3567,0.9333984851837158
1714589389.6842651,3601,0.8225809335708618
1714589409.1640894,3617,0.9175554513931274
1714589455.162828,3655,0.7049466371536255
1714589472.112686,3669,0.8182704448699951
1714589475.760036,3672,1.004635214805603
1714589525.5301743,3713,0.8631226420402527
1714589610.9366815,3783,0.856478750705719
1714589691.0338933,3849,0.9279928207397461
1714589771.1191225,3916,0.7710933685302734
1714589889.9750881,4013,0.7416368126869202
1714589903.3244336,4024,0.8386820554733276
1714590006.916565,4110,0.8402139544487
1714590021.8748214,4122,0.8315718173980713
1714590094.6322956,4182,0.8964813351631165
1714590107.9183464,4193,0.9023142457008362
1714590150.439431,4228,0.8926309943199158
1714590260.619662,4319,0.6131507754325867
1714590272.8110034,4329,0.823988676071167
1714590528.8955686,4540,0.8487446308135986
1714590559.305061,4565,0.7039413452148438
1714590662.5349448,4650,0.7316224575042725
1714590712.479427,4691,0.7099934220314026
1714590884.8155546,4833,0.7273935079574585
1714590889.637189,4837,0.8150072693824768
1714590945.4279258,4883,0.7079094648361206
1714591217.071786,5080,0.7715713977813721
1714591227.5449538,5089,0.7468091249465942
1714591229.4791641,5091,0.7263601422309875
1714591281.1965659,5133,0.57587069272995
1714591286.0102408,5137,0.7732577919960022
1714591309.101794,5156,0.6893236637115479
1714591347.8782196,5188,0.714493453502655
1714591363.5580919,5201,0.816382646560669
1714591394.0072865,5226,0.7223771810531616
1714591438.8433976,5263,0.7784896492958069
1714591478.5565453,5296,0.7203341722488403
1714591560.0018654,5363,0.7023810744285583
1714591609.7335634,5404,0.6413815021514893
1714591671.3545344,5455,0.676304042339325
1714591929.2852447,5668,0.5468671917915344
1714592039.5206482,5759,0.5897239446640015
1714592129.088625,5833,0.6206681728363037
1714592170.216862,5867,0.7267479300498962
1714592183.1833751,5880,0.6415569186210632
1714592279.3568647,5957,0.6098890900611877
1714592309.7825482,5982,0.6924120783805847
1714592329.1712852,5998,0.6660944223403931
1714592397.197269,6054,0.7028719782829285
1714592467.55249,6112,0.6926385164260864
1714592500.2768688,6139,0.5624619722366333
1714592505.144981,6143,0.5820932984352112
1714592605.5086074,6226,0.689470648765564
1714592627.2307513,6244,0.5593536496162415
1714592670.496221,6280,0.66132652759552
1714592735.0393593,6333,0.5475815534591675
1714592737.454041,6335,0.6294226050376892
1714592766.6049132,6359,0.7361906170845032
1714592767.828471,6360,0.5716440081596375
1714592773.8782105,6365,0.5963228344917297
1714592779.9140892,6370,0.5225872993469238
1714593000.4186773,6552,0.7107077836990356
1714593022.152838,6570,0.590751588344574
1714593041.5395448,6586,0.6477531790733337
1714593047.5559647,6591,0.6289818286895752
1714593058.4300518,6600,0.5713318586349487
1714593217.1019628,6731,0.5604436993598938
1714593241.4896927,6751,0.6344181895256042
