Wall time,Step,Value
1714284746.497639,4024,1.8190926313400269
1714284829.7965033,4110,1.8520011901855469
1714284842.208724,4122,2.0253684520721436
1714284900.3079813,4182,1.969468355178833
1714284910.8779035,4193,1.935813069343567
1714284944.7592685,4228,1.9519126415252686
1714285033.5774953,4319,1.9026564359664917
1714285043.2504346,4329,1.9176605939865112
1714285266.2277706,4540,1.9206461906433105
1714285290.3858118,4565,1.8864243030548096
1714285372.7398174,4650,1.8718888759613037
1714285412.4657745,4691,1.9296762943267822
1714285550.5047987,4833,1.8415005207061768
1714285554.3923304,4837,1.9490134716033936
1714285598.7962308,4883,1.9325027465820312
1714285812.0700104,5080,1.9227269887924194
1714285820.7068105,5089,2.0326154232025146
1714285822.610861,5091,1.932644009590149
1714285863.9577818,5133,1.8643479347229004
1714285867.8386831,5137,1.865325927734375
1714285886.2592638,5156,1.9170525074005127
1714285917.3086202,5188,1.9466896057128906
1714285929.9450605,5201,1.8944509029388428
1714285954.1535673,5226,1.8292654752731323
1714285989.890569,5263,1.9114575386047363
1714286022.5378737,5296,1.9474263191223145
1714286087.2941124,5363,1.8792771100997925
1714286126.9596062,5404,2.0169780254364014
1714286176.4001815,5455,1.97310209274292
1714286404.5167053,5668,1.83135187625885
1714286493.297612,5759,1.9589449167251587
1714286564.8279035,5833,2.0541441440582275
1714286597.723671,5867,1.9228237867355347
1714286609.556187,5880,1.9906564950942993
1714286685.381546,5957,2.035780668258667
1714286709.5575538,5982,1.9212489128112793
1714286725.0368314,5998,1.900308609008789
1714286800.6947947,6054,1.9783682823181152
1714286857.5017462,6112,1.821446418762207
1714286883.6816506,6139,1.9398117065429688
1714286887.5763192,6143,1.9408658742904663
1714286967.8835578,6226,1.915889024734497
1714286985.3715858,6244,1.8931748867034912
1714287020.9042783,6280,1.8936240673065186
1714287072.2153442,6333,1.9150569438934326
1714287074.142587,6335,1.8358640670776367
1714287097.383373,6359,1.9928536415100098
1714287098.355852,6360,1.8481571674346924
1714287103.1805224,6365,1.965851068496704
1714287108.0527937,6370,1.8560051918029785
1714287306.5593286,6552,1.8109946250915527
1714287324.0414395,6570,1.946786642074585
1714287339.5773723,6586,1.846413254737854
1714287344.399244,6591,1.9346100091934204
1714287353.1556568,6600,1.8787580728530884
1714287480.5510464,6731,1.9552172422409058
1714287499.9395187,6751,1.9584498405456543
1714287550.2277877,6803,1.862459659576416
1714287588.8838203,6843,1.867279291152954
1714287596.6168954,6851,1.8630982637405396
1714287664.3249438,6920,1.8700532913208008
1714287733.900622,6992,1.9161012172698975
1714287738.7258422,6997,1.9050920009613037
1714287740.6693969,6999,1.8700851202011108
1714287816.9316647,7055,1.8632105588912964
1714287924.1283524,7165,1.9334218502044678
1714287965.6969776,7208,1.89832603931427
1714288010.8244936,7254,1.7983814477920532
1714288063.9876769,7309,1.9212690591812134
1714288107.5667684,7354,1.870941162109375
1714288187.7677507,7437,1.857011079788208
1714288215.562255,7465,1.8662630319595337
1714288219.4477055,7469,1.800879716873169
1714288221.39179,7471,1.8875770568847656
1714288277.7741902,7507,1.795441746711731
1714288313.668031,7544,1.9020792245864868
1714288361.9848814,7594,1.9091103076934814
1714288372.6158116,7605,1.8559906482696533
1714288412.1117218,7645,1.9532744884490967
1714288492.3822036,7728,1.8222730159759521
1714288495.279513,7731,1.909541130065918
1714288520.4624102,7757,1.8251415491104126
1714288557.2854002,7795,1.851724624633789
1714288583.4696283,7822,1.9565750360488892
1714288617.0099661,7856,1.8708117008209229
1714288655.559739,7896,1.903611183166504
1714288743.546004,7987,1.8339482545852661
1714288897.675947,8123,1.8707668781280518
1714289061.689615,8292,1.8180475234985352
1714289164.3906813,8398,1.8405020236968994
1714289329.2088425,8549,1.9134297370910645
1714289334.9870813,8555,1.8697106838226318
1714289396.7469573,8619,1.782918095588684
1714289437.479483,8660,1.8988244533538818
1714289471.3629758,8695,2.0361108779907227
1714289500.3490148,8725,1.8764060735702515
1714289527.3130496,8753,1.8883181810379028
1714289550.4516597,8777,1.9097741842269897
1714289552.377086,8779,1.7826532125473022
1714289597.222755,8824,1.8166736364364624
1714289606.8506496,8834,1.8018171787261963
1714289642.6028578,8871,1.9402318000793457
1714289649.3954556,8878,1.9096916913986206
1714289847.0418112,9059,1.9806873798370361
1714289907.8205252,9122,1.79637610912323
1714289937.898279,9153,1.8357211351394653
1714290035.2704773,9253,1.8761978149414062
1714290072.9409802,9292,1.870751976966858
1714290084.5310159,9304,1.8587626218795776
1714290107.7267356,9328,1.946109652519226
1714290138.689651,9360,1.7501248121261597
1714290330.1794844,9539,1.8319085836410522
1714290338.8648522,9548,1.8136014938354492
1714290459.690639,9672,1.9082368612289429
1714290499.211117,9713,1.7836328744888306
1714290538.8348265,9754,1.8261560201644897
1714290539.8078425,9755,1.8640748262405396
1714290557.2269177,9773,1.850035309791565
1714290621.003276,9838,1.863877296447754
1714290649.9968915,9868,1.8757284879684448
1714290676.1795886,9895,1.9533450603485107
1714290698.4818428,9918,1.7493219375610352
1714290728.5676281,9949,1.8554006814956665
1714290729.539244,9950,1.7935495376586914
1714290740.2177274,9961,1.8963892459869385
1714290752.8394399,9974,1.8946192264556885
1714290758.684752,9980,1.8392829895019531
1714290772.1196802,9994,1.9029468297958374
1714290858.5873635,10064,1.8499903678894043
1714290884.684316,10091,1.8697296380996704
1714290914.6227853,10122,1.878386378288269
1714290931.0674393,10139,1.839337706565857
1714290981.48778,10192,1.7573168277740479
1714290999.3127496,10209,1.850303292274475
1714291006.062781,10216,1.7613391876220703
1714291128.6729107,10343,1.86803138256073
1714291131.5512996,10346,1.833673119544983
1714291132.5239332,10347,1.8168455362319946
1714291180.4148214,10396,1.9155405759811401
1714291228.6287966,10446,1.9065196514129639
1714291241.2318985,10459,1.8449785709381104
1714291300.6645956,10502,1.8431919813156128
1714291317.06057,10519,1.7979753017425537
1714291358.6206799,10562,1.8376518487930298
1714291438.6618433,10644,1.855726718902588
1714291440.60882,10646,1.9072858095169067
1714291500.5475442,10708,1.8773002624511719
1714291510.2362354,10718,1.8143523931503296
1714291517.0285742,10725,1.8763210773468018
1714291829.5958235,11024,1.8244764804840088
1714291834.4570022,11029,1.88300621509552
1714291842.187741,11037,1.945216417312622
1714291859.603933,11055,1.874862551689148
1714291898.2080548,11095,1.8281052112579346
1714291921.3938007,11119,1.791061282157898
1714291927.1829846,11125,1.832369327545166
1714292012.7817602,11213,1.9105377197265625
1714292018.605952,11219,1.962062120437622
1714292127.697789,11332,1.830819010734558
1714292189.5449357,11395,1.948052167892456
1714292204.0369155,11410,1.7538747787475586
1714292236.794037,11444,1.7996348142623901
1714292587.6829617,11787,1.81309974193573
1714292619.4819033,11820,1.8495255708694458
1714292646.4364917,11848,1.8211811780929565
1714292665.6989841,11868,1.8495652675628662
1714292767.7538958,11973,1.7780734300613403
1714292839.0519006,12028,1.8321629762649536
1714292886.3107746,12077,1.8426374197006226
1714292982.895832,12176,1.831579327583313
1714292986.7807446,12180,1.8371394872665405
1714293040.857851,12236,1.885284662246704
1714293105.5038261,12303,1.8111006021499634
1714293118.9429526,12317,1.8625341653823853
1714293156.4720583,12355,1.8217780590057373
1714293198.9770045,12399,1.824058175086975
1714293200.9323435,12401,1.8395953178405762
1714293236.7054255,12438,1.7942286729812622
1714293274.3753533,12477,1.8248717784881592
1714293278.2451923,12481,1.8422576189041138
1714293372.165042,12555,1.9280134439468384
1714293417.505919,12602,1.893349051475525
1714293520.8170052,12709,1.8556771278381348
1714293707.85024,12902,1.7588231563568115
1714293711.7068124,12906,1.8772754669189453
1714293750.0758493,12945,1.9019755125045776
1714293777.0550876,12973,1.7510756254196167
1714293780.9288855,12977,1.7602864503860474
1714294008.1164367,13189,1.8782552480697632
1714294120.141821,13305,1.923183798789978
1714294164.368001,13350,1.8186869621276855
1714294202.0588567,13389,1.8005647659301758
1714294231.0448835,13419,1.733594298362732
1714294266.7556152,13456,1.9315367937088013
1714294349.6337833,13523,1.8281891345977783
1714294377.7957246,13551,1.8822693824768066
1714294385.5532947,13559,1.8594450950622559
1714294448.343009,13624,1.9879791736602783
1714294466.5587106,13643,1.8412365913391113
1714294471.373988,13648,1.8310316801071167
1714294621.8896928,13803,1.8586187362670898
1714294667.41921,13850,1.753598690032959
1714294786.1626093,13972,1.8494592905044556
1714294794.8958328,13981,1.7782764434814453
1714294837.9015737,14007,1.7930383682250977
1714294876.58766,14047,1.876304268836975
1714295003.99611,14178,1.7560648918151855
1714295014.6419742,14189,1.8288342952728271
1714295032.260577,14207,1.8568553924560547
1714295082.6600418,14259,1.8092719316482544
1714295089.416223,14266,1.8744803667068481
1714295176.3522747,14355,1.8643063306808472
1714295183.1302638,14362,1.8102680444717407
1714295225.810235,14406,1.781233549118042
1714295239.4091969,14420,1.8267178535461426
1714295370.6908054,14536,1.8775064945220947
1714295411.3042285,14578,2.0190768241882324
1714295455.8477786,14624,1.7979388236999512
1714295477.0931697,14646,1.8378658294677734
1714295574.6118658,14746,1.870781660079956
1714295646.1808863,14820,1.7826497554779053
1714295677.1110983,14852,1.8220956325531006
1714295689.6435382,14865,1.8448058366775513
1714295693.4749103,14869,1.8401705026626587
1714295749.4538112,14926,1.6913892030715942
1714295763.904739,14941,1.797870397567749
1714295861.727438,15020,1.8227059841156006
1714295906.258921,15066,1.8172240257263184
1714295907.211777,15067,1.758138656616211
1714295911.1016827,15071,1.7833505868911743
1714295950.592175,15111,1.7553071975708008
1714295964.2298255,15125,1.8836153745651245
1714295977.7941973,15139,1.7511695623397827
1714295992.2919216,15154,1.7922455072402954
1714296023.2109785,15186,1.9162144660949707
1714296036.7210605,15200,1.8273361921310425
1714296168.191993,15335,1.8138298988342285
1714296195.251648,15363,1.7633212804794312
1714296203.9249794,15372,1.8025801181793213
1714296250.4122143,15420,1.7534191608428955
1714296286.2113438,15457,1.7745085954666138
1714296319.750768,15491,1.8142268657684326
1714296453.7719488,15611,1.7239512205123901
1714296480.778045,15639,1.6941375732421875
1714296553.0771155,15713,1.8602609634399414
1714296599.510565,15761,1.7549854516983032
1714296631.381897,15794,1.8513455390930176
1714296657.4445398,15821,1.999887228012085
1714296708.6134357,15874,1.8041561841964722
1714296756.9788525,15923,1.7470494508743286
1714296881.0799224,16033,1.8710671663284302
1714296924.181746,16077,1.846882700920105
1714296963.9349701,16118,1.7791341543197632
1714297029.6447754,16186,1.9127510786056519
1714297030.617189,16187,1.804398775100708
1714297083.871657,16242,1.8486608266830444
1714297154.1196444,16314,1.8673866987228394
1714297185.984802,16347,1.8118457794189453
1714297230.4650416,16393,1.8407666683197021
1714297248.8237453,16412,1.6828844547271729
1714297264.2837384,16428,1.8648709058761597
1714297577.649216,16732,1.8188952207565308
1714297581.5207624,16736,1.7918298244476318
1714297677.2400687,16835,1.8083043098449707
1714297708.8801634,16867,1.7055168151855469
1714297722.4642982,16881,1.7438689470291138
1714297725.391291,16884,1.706952691078186
1714297748.6392074,16908,1.673280954360962
1714297787.392562,16948,1.8188436031341553
1714297930.6725368,17077,1.7992446422576904
1714297973.0700526,17121,1.7968178987503052
1714297978.8776505,17127,1.7814873456954956
1714297979.8500102,17128,1.8264271020889282
1714298112.1035354,17264,1.80172598361969
1714298121.7926223,17274,1.747438669204712
1714298238.6838593,17395,1.7299957275390625
1714298274.5009608,17432,1.7877347469329834
1714298420.8716002,17564,1.7186329364776611
1714298487.418125,17633,1.8444691896438599
1714298542.1277966,17689,1.8666014671325684
1714298550.821585,17698,1.7778944969177246
1714298583.6359084,17732,1.7942525148391724
1714298619.403921,17769,1.879431962966919
1714298729.2730641,17882,1.7795124053955078
1714298781.407827,17936,1.8716871738433838
1714298870.6673992,18006,1.6841936111450195
1714298983.5676467,18122,1.7592079639434814
1714298991.3287716,18130,1.8433268070220947
1714298995.1999922,18134,1.8699162006378174
1714298999.0478108,18138,2.0069525241851807
1714299066.623485,18208,1.7301502227783203
1714299133.9914067,18277,1.7900335788726807
1714299188.0925646,18333,1.86179780960083
1714299258.6293206,18406,1.8836880922317505
1714299282.5670116,18430,1.9052006006240845
1714299320.216874,18469,1.8399726152420044
1714299332.8118632,18482,1.7800571918487549
1714299341.5097442,18491,1.8161836862564087
1714299390.6354527,18523,1.8273555040359497
1714299481.150346,18617,1.7127381563186646
1714299499.4670203,18635,1.7581685781478882
1714299620.1700828,18760,1.7093669176101685
1714299625.986531,18766,1.6727862358093262
1714299628.8948963,18769,1.8166630268096924
1714299640.4478536,18781,1.766723871231079
1714299655.0348616,18796,1.7936564683914185
1714299761.208653,18905,1.8786288499832153
1714299845.2729032,18992,1.8150874376296997
1714299981.4158475,19110,1.6954996585845947
1714299985.2830591,19114,1.7268365621566772
1714300078.8910775,19210,1.7976276874542236
1714300145.7394125,19279,1.763786792755127
1714300185.4682906,19320,1.874306082725525
1714300241.6815507,19378,1.9458928108215332
1714300270.4217286,19407,1.8214036226272583
1714300283.9585927,19421,1.8500889539718628
1714300359.2871053,19499,1.7535090446472168
1714300380.2790866,19502,1.8322365283966064
1714300423.8159065,19547,1.772291660308838
1714300493.147121,19618,1.8530821800231934
1714300528.8952403,19655,1.6971509456634521
1714300710.8564272,19842,1.7881484031677246
1714300730.127789,19862,1.7870815992355347
1714300762.9772284,19896,1.7267112731933594
1714300778.4462874,19912,1.8206253051757812
1714300789.1118505,19923,1.735515832901001
1714300847.290663,19983,1.6951545476913452
1714300851.1117954,19987,1.8153983354568481
1714300864.4052193,20000,1.819740653038025
1714300896.9011822,20015,1.7626348733901978
1714301184.2861779,20312,1.7234761714935303
1714301233.5698347,20363,1.8223357200622559
1714301265.0778568,20395,1.7945317029953003
1714301273.7251546,20404,1.6971938610076904
1714301292.1079102,20423,1.7969388961791992
1714301309.5306873,20441,1.7801369428634644
1714301360.6177661,20494,1.860857605934143
1714301460.7203763,20579,1.9095449447631836
1714301464.3799915,20582,1.8326406478881836
1714301500.2225373,20619,1.7170071601867676
1714301527.3038516,20647,1.8099523782730103
1714301544.6904578,20665,1.6938356161117554
1714301546.6160538,20667,1.7918144464492798
1714301637.3195882,20761,1.7699440717697144
1714301716.412045,20842,1.7872061729431152
1714301818.857138,20948,1.7408115863800049
1714301822.7266946,20952,1.776611089706421
1714301839.103467,20969,1.7206307649612427
1714301844.7648053,20974,1.7576543092727661
1714301850.515062,20980,1.7943761348724365
1714301889.0302248,21001,1.807784080505371
1714301923.7650232,21037,1.8545594215393066
1714301939.241009,21053,1.8487422466278076
1714302013.482917,21130,1.737994909286499
1714302114.722715,21234,1.8167611360549927
1714302147.5768516,21268,1.8709551095962524
1714302190.1313515,21312,1.8193352222442627
1714302267.1946766,21391,1.7880136966705322
1714302295.160099,21420,1.7515252828598022
1714302471.7534654,21583,1.7384088039398193
1714302482.3739965,21594,1.797072172164917
1714302487.1781337,21599,1.7655446529388428
1714302509.3636727,21622,1.791146159172058
1714302562.4278321,21677,1.8457520008087158
1714302564.3661392,21679,1.7534419298171997
1714302694.5687566,21813,1.889223575592041
1714302726.3249705,21846,1.7302937507629395
1714302955.479726,22064,1.8380935192108154
1714302978.6961913,22088,1.7071248292922974
1714303035.5387373,22147,1.7799108028411865
1714303051.7135513,22163,1.8903201818466187
1714303116.4054837,22230,1.799457311630249
1714303170.5989683,22286,1.820736289024353
1714303191.773042,22308,1.8034106492996216
1714303261.1232383,22379,1.6820341348648071
1714303263.0472128,22381,1.7086089849472046
1714303298.7881174,22418,1.771806240081787
1714303592.9399676,22703,1.6981288194656372
1714303645.8490763,22757,1.7341781854629517
1714303669.9920325,22782,1.9732770919799805
1714303805.0709682,22922,1.6015390157699585
1714303969.0348678,23072,1.8438388109207153
1714303991.2638562,23095,1.7726026773452759
1714304002.88316,23107,1.745435357093811
1714304189.11645,23299,1.8297624588012695
1714304220.7730646,23331,1.6508193016052246
1714304294.1710105,23407,1.7321547269821167
1714304295.1242328,23408,1.7200876474380493
1714304402.9727712,23501,1.7914530038833618
1714304489.7909372,23590,1.7508289813995361
1714304491.71708,23592,1.693665862083435
1714304543.8638136,23646,1.7354364395141602
1714304546.7617319,23649,1.7570030689239502
1714304974.4619446,24071,1.8363425731658936
1714305273.4808981,24379,1.7138843536376953
1714305361.3493996,24470,1.775801181793213
1714305365.1817307,24474,1.8355615139007568
1714305383.5313578,24493,1.6541253328323364
1714305512.192916,24607,1.776637315750122
1714305607.4150217,24705,1.7503077983856201
1714305620.95845,24719,1.8625059127807617
1714305659.460532,24759,1.6812723875045776
1714305726.88344,24829,1.7396330833435059
1714305741.383769,24844,1.7916979789733887
1714305772.3838263,24876,1.7937359809875488
1714305779.115995,24883,1.8031033277511597
1714305833.8682714,24939,1.6692001819610596
1714305853.1919317,24959,1.7648916244506836
1714305855.116982,24961,1.7502456903457642
1714305885.0238402,24992,1.8060572147369385
1714305966.3037133,25054,1.7171313762664795
1714306023.8349953,25113,1.7226792573928833
1714306096.2799628,25188,1.7116179466247559
1714306156.0628107,25250,1.7541413307189941
1714306300.53767,25399,1.7544803619384766
1714306344.9713202,25445,1.7232396602630615
1714306367.11039,25468,1.716399073600769
1714306561.3978481,25650,1.7074799537658691
1714306614.194046,25704,1.74526846408844
1714306623.8170164,25714,1.7755781412124634
1714306625.7227986,25716,1.6939160823822021
1714306666.2897997,25758,1.7958465814590454
1714306721.380483,25815,1.6782667636871338
1714306811.9704468,25908,1.695427417755127
1714306821.626156,25918,1.749513864517212
1714306833.1989906,25930,1.7396974563598633
1714307014.4998834,26098,1.7573844194412231
1714307023.2348208,26107,1.750770092010498
1714307030.9649842,26115,1.7146462202072144
1714307038.7322493,26123,1.718195915222168
1714307068.7009792,26154,1.8066706657409668
1714307174.0626714,26264,1.6098766326904297
1714307201.4995716,26291,1.6946661472320557
1714307214.0758462,26304,1.8061386346817017
1714307216.0086105,26306,1.707398533821106
1714307285.499635,26378,1.66169011592865
1714307327.9510314,26422,1.7680121660232544
1714307471.3677416,26551,1.7723917961120605
1714307507.0754445,26588,1.713550329208374
1714307511.8951285,26593,1.7272887229919434
1714307564.1447582,26647,1.6961939334869385
1714307610.278099,26694,1.6929570436477661
1714307668.258872,26754,1.8050440549850464
1714307728.062947,26816,1.7960001230239868
1714307729.0157492,26817,1.6845980882644653
1714307824.2579165,26915,1.8329215049743652
1714307878.400403,26971,1.7819756269454956
1714307938.8285747,27015,1.8327226638793945
1714307953.3631234,27030,1.7009824514389038
1714307983.0809426,27060,1.748116374015808
1714308026.480598,27105,1.8073949813842773
1714308044.7720044,27124,1.714260220527649
1714308061.1515782,27141,1.7342191934585571
1714308223.9618592,27309,1.7500919103622437
1714308280.8755531,27368,1.7521307468414307
1714308354.1700866,27443,1.8158527612686157
1714308357.100901,27446,1.8307541608810425
1714308365.7879298,27455,1.676429271697998
1714308448.6384811,27522,1.6909091472625732
1714308464.2003887,27538,1.69387948513031
1714308550.4332194,27627,1.7906255722045898
1714308575.4283185,27652,1.7130532264709473
1714308711.58041,27793,1.691129446029663
1714308743.4578218,27826,1.8179829120635986
1714308751.9818218,27834,1.7437572479248047
1714308810.8081608,27895,1.7628902196884155
1714308936.8063347,28007,1.7583444118499756
1714308975.274686,28046,1.8507286310195923
1714309030.4600048,28103,1.7340881824493408
1714309127.9186919,28204,1.7785450220108032
1714309146.1311116,28223,1.8333996534347534
1714309282.8759716,28364,1.7694592475891113
1714309369.4687612,28453,1.791410207748413
1714309377.1910312,28461,1.7134249210357666
1714309452.4595597,28516,1.6886210441589355
1714309519.9804816,28586,1.8301386833190918
1714309548.1551871,28616,1.7007133960723877
1714309562.165214,28629,1.6984529495239258
1714309720.520108,28793,1.6057751178741455
1714309722.4459093,28795,1.6457030773162842
1714309781.4995985,28855,1.6468605995178223
1714309808.6202433,28883,1.6634341478347778
1714309895.708773,28973,1.7396845817565918
1714309897.652765,28975,1.7720201015472412
1714309907.326257,28985,1.744372010231018
1714310056.4049938,29120,1.601678490638733
1714310063.1517527,29127,1.6776139736175537
1714310192.3003871,29260,1.8075413703918457
1714310241.5199087,29311,1.6709412336349487
1714310282.908184,29354,1.7565217018127441
1714310332.977507,29405,1.7629990577697754
1714310359.0055194,29432,1.780608057975769
1714310416.0107245,29491,1.648254156112671
1714310509.8865235,29566,1.7717525959014893
1714310563.8028886,29621,1.7640509605407715
1714310579.2148597,29637,1.6781442165374756
1714310612.894551,29672,1.7114444971084595
1714310618.6700037,29678,1.7225754261016846
1714310721.9738615,29785,1.7368758916854858
1714310728.0115077,29792,1.6237379312515259
1714310745.8921845,29809,1.6640952825546265
1714310768.1523983,29832,1.7187354564666748
1714310784.5368483,29849,1.625257134437561
1714310809.5467565,29875,1.7341394424438477
1714310895.404695,29964,1.7545634508132935
1714310906.0487316,29975,1.6955116987228394
1714310931.1874583,30000,1.7667617797851562
1714311003.3933666,30056,1.7837481498718262
1714311014.982052,30068,1.6902846097946167
1714311027.5201378,30081,1.808904767036438
1714311144.387585,30201,1.7408647537231445
1714311185.9185052,30244,1.7683227062225342
1714311196.5132055,30255,1.7222788333892822
1714311198.4590166,30257,1.8015574216842651
1714311202.2907171,30261,1.8286877870559692
1714311240.8209164,30301,1.7200379371643066
1714311272.6889603,30334,1.7531764507293701
1714311288.128159,30350,1.7768570184707642
1714311563.8836849,30615,1.7337641716003418
1714311637.3855793,30691,1.7839865684509277
1714311649.933671,30704,1.68497896194458
1714311696.249576,30752,1.6265162229537964
1714311833.2211163,30893,1.7405871152877808
1714311859.3602307,30920,1.6662095785140991
1714311883.4505026,30945,1.6578094959259033
1714311892.1911237,30954,1.7054444551467896
1714311897.9985874,30960,1.7316782474517822
1714311904.9884312,30968,1.8123741149902344
1714311962.183861,31007,1.7650032043457031
1714312070.7292454,31119,1.660524845123291
1714312161.9565165,31212,1.728572130203247
1714312193.995385,31245,1.6970146894454956
1714312261.6207085,31315,1.728684425354004
1714312322.2484453,31377,1.7133119106292725
1714312355.2858982,31411,1.7194463014602661
1714312412.400288,31470,1.7583285570144653
1714312568.0064342,31608,1.7274181842803955
1714312589.2396944,31630,1.7014633417129517
1714312619.1573286,31661,1.7186826467514038
1714312653.9586723,31697,1.7273157835006714
1714312657.8287807,31701,1.7377331256866455
1714312665.5737488,31709,1.7884373664855957
1714312727.0834858,31772,1.6458485126495361
1714312729.9761496,31775,1.7377574443817139
1714312831.4307468,31880,1.748302698135376
1714312853.5670664,31903,1.642669439315796
1714312868.991578,31919,1.6543840169906616
1714312882.554924,31933,1.7427376508712769
1714312903.5815122,31954,1.6956802606582642
1714312925.845228,31977,1.758233666419983
1714312943.2974687,31995,1.7417114973068237
1714312980.6540692,32015,1.6256030797958374
1714313134.8279133,32174,1.727736234664917
1714313168.6077902,32209,1.6886552572250366
1714313212.9938865,32255,1.6174001693725586
1714313475.890892,32508,1.5914922952651978
1714313489.4411998,32522,1.7519512176513672
1714313536.4596362,32570,1.7508095502853394
1714313581.784503,32617,1.6505986452102661
1714313708.0983286,32747,1.7395678758621216
1714313770.9094417,32812,1.6320688724517822
1714313771.881565,32813,1.6660512685775757
1714313783.4737434,32825,1.8478509187698364
1714313784.4395006,32826,1.8633179664611816
1714313858.660104,32903,1.8113696575164795
1714313921.2997396,32967,1.664040446281433
1714313940.6427317,32987,1.6551339626312256
1714313983.8269246,33013,1.7478222846984863
1714314151.996842,33186,1.843435287475586
1714314190.5859962,33226,1.6650166511535645
1714314242.7228868,33280,1.597517728805542
1714314353.656015,33394,1.7292534112930298
1714314368.1548426,33409,1.7362310886383057
1714314372.9872296,33414,1.7047752141952515
1714314385.4905255,33427,1.720059871673584
1714314399.9785798,33442,1.7480735778808594
1714314673.4909415,33702,1.717856526374817
1714314681.1125786,33710,1.6220500469207764
1714314721.5177703,33751,1.7469402551651
1714314772.6197429,33804,1.7153774499893188
1714314798.7720635,33831,1.656199336051941
1714314826.847973,33860,1.7987284660339355
1714314831.6505039,33865,1.8207768201828003
1714314833.576047,33867,1.6510599851608276
1714314852.9182158,33887,1.7521543502807617
1714315002.1611967,34022,1.6434775590896606
1714315067.774889,34090,1.7917410135269165
1714315085.8879619,34108,1.6798428297042847
1714315172.7752845,34198,1.7509313821792603
1714315249.1595905,34277,1.6718560457229614
1714315253.9857087,34282,1.7672017812728882
1714315334.9552495,34365,1.8343167304992676
1714315431.6115317,34465,1.7671202421188354
1714315442.2190428,34476,1.7603883743286133
1714315466.068346,34500,1.6693954467773438
1714315607.5483115,34624,1.7840533256530762
1714315651.1401682,34669,1.7196438312530518
1714315722.550001,34742,1.7204859256744385
1714315790.0778756,34812,1.702223777770996
1714315853.8469014,34878,1.702653169631958
1714315885.4830976,34910,1.7189759016036987
